Driver,Team,Circuit,PrevLapTime,AvgLast3Laps,AvgLast5Laps,TyreLife,Compound,Stint,LapNumber,Position,TrackStatus,InPit,AirTemp,TrackTemp,Humidity,Rainfall,NextLapTime
HAM,Ferrari,Australian Grand Prix,87.508,89.388,89.6056,11,HARD,5,43,8,1,0,15.70786517,18.94213483,78.42134831,1,89.454
HAM,Ferrari,Australian Grand Prix,84.218,87.32,88.4238,12,HARD,5,44,3,12,0,15.70786517,18.94213483,78.42134831,1,93.045
HAM,Ferrari,Australian Grand Prix,89.454,87.06,88.3672,13,HARD,5,45,2,21,0,15.70786517,18.94213483,78.42134831,1,96.714
HAM,Ferrari,Australian Grand Prix,93.045,88.90566667,88.8918,14,HARD,5,46,1,1,0,15.70786517,18.94213483,78.42134831,1,97.051
HAM,Ferrari,Australian Grand Prix,96.714,93.071,90.1878,5,INTERMEDIATE,6,52,10,1,0,15.70786517,18.94213483,78.42134831,1,93.039
HAM,Ferrari,Australian Grand Prix,97.051,95.60333333,92.0964,6,INTERMEDIATE,6,53,10,1,0,15.70786517,18.94213483,78.42134831,1,91.265
HAM,Ferrari,Australian Grand Prix,93.039,95.60133333,93.8606,7,INTERMEDIATE,6,54,9,1,0,15.70786517,18.94213483,78.42134831,1,89.874
HAM,Ferrari,Australian Grand Prix,91.265,93.785,94.2228,8,INTERMEDIATE,6,55,9,1,0,15.70786517,18.94213483,78.42134831,1,90.095
HAM,Ferrari,Australian Grand Prix,89.874,91.39266667,93.5886,9,INTERMEDIATE,6,56,9,1,0,15.70786517,18.94213483,78.42134831,1,92.418
HUL,Kick Sauber,Australian Grand Prix,94.989,95.00766667,96.0984,13,INTERMEDIATE,4,13,12,1,0,15.70786517,18.94213483,78.42134831,1,95.018
HUL,Kick Sauber,Australian Grand Prix,94.064,94.681,95.1194,14,INTERMEDIATE,4,14,13,1,0,15.70786517,18.94213483,78.42134831,1,93.611
HUL,Kick Sauber,Australian Grand Prix,95.018,94.69033333,94.821,15,INTERMEDIATE,4,15,13,1,0,15.70786517,18.94213483,78.42134831,1,93.856
HUL,Kick Sauber,Australian Grand Prix,93.611,94.231,94.5344,16,INTERMEDIATE,4,16,12,1,0,15.70786517,18.94213483,78.42134831,1,94.817
HUL,Kick Sauber,Australian Grand Prix,93.856,94.16166667,94.3076,17,INTERMEDIATE,4,17,13,1,0,15.70786517,18.94213483,78.42134831,1,93.796
HUL,Kick Sauber,Australian Grand Prix,94.817,94.09466667,94.2732,18,INTERMEDIATE,4,18,13,1,0,15.70786517,18.94213483,78.42134831,1,93.52
HUL,Kick Sauber,Australian Grand Prix,93.796,94.15633333,94.2196,19,INTERMEDIATE,4,19,13,1,0,15.70786517,18.94213483,78.42134831,1,93.867
HUL,Kick Sauber,Australian Grand Prix,93.52,94.04433333,93.92,20,INTERMEDIATE,4,20,13,1,0,15.70786517,18.94213483,78.42134831,1,93.22
HUL,Kick Sauber,Australian Grand Prix,93.867,93.72766667,93.9712,21,INTERMEDIATE,4,21,13,1,0,15.70786517,18.94213483,78.42134831,1,93.185
HUL,Kick Sauber,Australian Grand Prix,93.22,93.53566667,93.844,22,INTERMEDIATE,4,22,13,1,0,15.70786517,18.94213483,78.42134831,1,92.765
HUL,Kick Sauber,Australian Grand Prix,93.185,93.424,93.5176,23,INTERMEDIATE,4,23,13,1,0,15.70786517,18.94213483,78.42134831,1,92.469
HUL,Kick Sauber,Australian Grand Prix,92.765,93.05666667,93.3114,24,INTERMEDIATE,4,24,13,1,0,15.70786517,18.94213483,78.42134831,1,91.975
HUL,Kick Sauber,Australian Grand Prix,92.469,92.80633333,93.1012,25,INTERMEDIATE,4,25,13,1,0,15.70786517,18.94213483,78.42134831,1,91.81
HUL,Kick Sauber,Australian Grand Prix,91.975,92.403,92.7228,26,INTERMEDIATE,4,26,13,1,0,15.70786517,18.94213483,78.42134831,1,91.118
HUL,Kick Sauber,Australian Grand Prix,91.81,92.08466667,92.4408,27,INTERMEDIATE,4,27,13,1,0,15.70786517,18.94213483,78.42134831,1,90.801
HUL,Kick Sauber,Australian Grand Prix,91.118,91.63433333,92.0274,28,INTERMEDIATE,4,28,13,1,0,15.70786517,18.94213483,78.42134831,1,90.378
HUL,Kick Sauber,Australian Grand Prix,90.801,91.243,91.6346,29,INTERMEDIATE,4,29,13,1,0,15.70786517,18.94213483,78.42134831,1,90.691
HUL,Kick Sauber,Australian Grand Prix,90.378,90.76566667,91.2164,30,INTERMEDIATE,4,30,13,1,0,15.70786517,18.94213483,78.42134831,1,90.071
HUL,Kick Sauber,Australian Grand Prix,90.691,90.62333333,90.9596,31,INTERMEDIATE,4,31,13,1,0,15.70786517,18.94213483,78.42134831,1,90.109
HUL,Kick Sauber,Australian Grand Prix,90.071,90.38,90.6118,32,INTERMEDIATE,4,32,13,1,0,15.70786517,18.94213483,78.42134831,1,87.472
HUL,Kick Sauber,Australian Grand Prix,90.109,90.29033333,90.41,9,MEDIUM,5,42,12,1,0,15.70786517,18.94213483,78.42134831,1,85.243
HUL,Kick Sauber,Australian Grand Prix,87.472,89.21733333,89.7442,10,MEDIUM,5,43,12,1,0,15.70786517,18.94213483,78.42134831,1,91.21
HUL,Kick Sauber,Australian Grand Prix,85.243,87.608,88.7172,2,INTERMEDIATE,6,46,12,1,0,15.70786517,18.94213483,78.42134831,1,95.935
HUL,Kick Sauber,Australian Grand Prix,91.21,87.975,88.821,8,INTERMEDIATE,6,52,7,1,0,15.70786517,18.94213483,78.42134831,1,91.815
HUL,Kick Sauber,Australian Grand Prix,95.935,90.796,89.9938,9,INTERMEDIATE,6,53,7,1,0,15.70786517,18.94213483,78.42134831,1,90.994
HUL,Kick Sauber,Australian Grand Prix,91.815,92.98666667,90.335,10,INTERMEDIATE,6,54,7,1,0,15.70786517,18.94213483,78.42134831,1,90.437
HUL,Kick Sauber,Australian Grand Prix,90.994,92.91466667,91.0394,11,INTERMEDIATE,6,55,7,1,0,15.70786517,18.94213483,78.42134831,1,90.36
HUL,Kick Sauber,Australian Grand Prix,90.437,91.082,92.0782,12,INTERMEDIATE,6,56,7,1,0,15.70786517,18.94213483,78.42134831,1,90.86
LAW,Red Bull Racing,Australian Grand Prix,94.064,95.284,96.9746,12,INTERMEDIATE,4,13,16,1,0,15.70786517,18.94213483,78.42134831,1,93.617
LAW,Red Bull Racing,Australian Grand Prix,94.316,94.518,95.7214,13,INTERMEDIATE,4,14,16,1,0,15.70786517,18.94213483,78.42134831,1,93.502
LAW,Red Bull Racing,Australian Grand Prix,93.617,93.999,94.757,14,INTERMEDIATE,4,15,16,1,0,15.70786517,18.94213483,78.42134831,1,93.915
LAW,Red Bull Racing,Australian Grand Prix,93.502,93.81166667,94.1346,15,INTERMEDIATE,4,16,16,1,0,15.70786517,18.94213483,78.42134831,1,94.575
LAW,Red Bull Racing,Australian Grand Prix,93.915,93.678,93.8828,16,INTERMEDIATE,4,17,16,1,0,15.70786517,18.94213483,78.42134831,1,95.002
LAW,Red Bull Racing,Australian Grand Prix,94.575,93.99733333,93.985,17,INTERMEDIATE,4,18,16,1,0,15.70786517,18.94213483,78.42134831,1,94.695
LAW,Red Bull Racing,Australian Grand Prix,95.002,94.49733333,94.1222,18,INTERMEDIATE,4,19,15,1,0,15.70786517,18.94213483,78.42134831,1,93.497
LAW,Red Bull Racing,Australian Grand Prix,94.695,94.75733333,94.3378,19,INTERMEDIATE,4,20,15,1,0,15.70786517,18.94213483,78.42134831,1,92.883
LAW,Red Bull Racing,Australian Grand Prix,93.497,94.398,94.3368,20,INTERMEDIATE,4,21,15,1,0,15.70786517,18.94213483,78.42134831,1,92.08
LAW,Red Bull Racing,Australian Grand Prix,92.883,93.69166667,94.1304,21,INTERMEDIATE,4,22,15,1,0,15.70786517,18.94213483,78.42134831,1,92.622
LAW,Red Bull Racing,Australian Grand Prix,92.08,92.82,93.6314,22,INTERMEDIATE,4,23,15,1,0,15.70786517,18.94213483,78.42134831,1,92.155
LAW,Red Bull Racing,Australian Grand Prix,92.622,92.52833333,93.1554,23,INTERMEDIATE,4,24,15,1,0,15.70786517,18.94213483,78.42134831,1,91.959
LAW,Red Bull Racing,Australian Grand Prix,92.155,92.28566667,92.6474,24,INTERMEDIATE,4,25,15,1,0,15.70786517,18.94213483,78.42134831,1,91.129
LAW,Red Bull Racing,Australian Grand Prix,91.959,92.24533333,92.3398,25,INTERMEDIATE,4,26,15,1,0,15.70786517,18.94213483,78.42134831,1,91.094
LAW,Red Bull Racing,Australian Grand Prix,91.129,91.74766667,91.989,26,INTERMEDIATE,4,27,15,1,0,15.70786517,18.94213483,78.42134831,1,91.084
LAW,Red Bull Racing,Australian Grand Prix,91.094,91.394,91.7918,27,INTERMEDIATE,4,28,15,1,0,15.70786517,18.94213483,78.42134831,1,90.803
LAW,Red Bull Racing,Australian Grand Prix,91.084,91.10233333,91.4842,28,INTERMEDIATE,4,29,15,1,0,15.70786517,18.94213483,78.42134831,1,91.312
LAW,Red Bull Racing,Australian Grand Prix,90.803,90.99366667,91.2138,29,INTERMEDIATE,4,30,15,1,0,15.70786517,18.94213483,78.42134831,1,91.649
LAW,Red Bull Racing,Australian Grand Prix,91.312,91.06633333,91.0844,30,INTERMEDIATE,4,31,15,1,0,15.70786517,18.94213483,78.42134831,1,93.76
LAW,Red Bull Racing,Australian Grand Prix,91.649,91.25466667,91.1884,31,INTERMEDIATE,4,32,15,1,0,15.70786517,18.94213483,78.42134831,1,84.098
LAW,Red Bull Racing,Australian Grand Prix,93.76,92.24033333,91.7216,9,MEDIUM,5,42,14,1,0,15.70786517,18.94213483,78.42134831,1,82.97
LAW,Red Bull Racing,Australian Grand Prix,84.098,89.83566667,90.3244,10,MEDIUM,5,43,14,1,0,15.70786517,18.94213483,78.42134831,1,86.332
LAW,Red Bull Racing,Australian Grand Prix,82.97,86.94266667,88.7578,11,MEDIUM,5,44,7,12,0,15.70786517,18.94213483,78.42134831,1,97.844
LAW,Red Bull Racing,Australian Grand Prix,86.332,84.46666667,87.7618,12,MEDIUM,5,45,7,21,0,15.70786517,18.94213483,78.42134831,1,99.457
LEC,Ferrari,Australian Grand Prix,93.536,93.77533333,94.8898,13,INTERMEDIATE,4,13,5,1,0,15.70786517,18.94213483,78.42134831,1,92.448
LEC,Ferrari,Australian Grand Prix,92.198,93.32833333,93.6914,14,INTERMEDIATE,4,14,5,1,0,15.70786517,18.94213483,78.42134831,1,91.846
LEC,Ferrari,Australian Grand Prix,92.448,92.72733333,93.1944,15,INTERMEDIATE,4,15,5,1,0,15.70786517,18.94213483,78.42134831,1,91.832
LEC,Ferrari,Australian Grand Prix,91.846,92.164,92.8558,16,INTERMEDIATE,4,16,5,1,0,15.70786517,18.94213483,78.42134831,1,92.502
LEC,Ferrari,Australian Grand Prix,91.832,92.042,92.372,17,INTERMEDIATE,4,17,5,1,0,15.70786517,18.94213483,78.42134831,1,92.614
LEC,Ferrari,Australian Grand Prix,92.502,92.06,92.1652,18,INTERMEDIATE,4,18,5,1,0,15.70786517,18.94213483,78.42134831,1,91.861
LEC,Ferrari,Australian Grand Prix,92.614,92.316,92.2484,19,INTERMEDIATE,4,19,5,1,0,15.70786517,18.94213483,78.42134831,1,91.756
LEC,Ferrari,Australian Grand Prix,91.861,92.32566667,92.131,20,INTERMEDIATE,4,20,5,1,0,15.70786517,18.94213483,78.42134831,1,91.159
LEC,Ferrari,Australian Grand Prix,91.756,92.077,92.113,21,INTERMEDIATE,4,21,5,1,0,15.70786517,18.94213483,78.42134831,1,90.695
LEC,Ferrari,Australian Grand Prix,91.159,91.592,91.9784,22,INTERMEDIATE,4,22,5,1,0,15.70786517,18.94213483,78.42134831,1,91.551
LEC,Ferrari,Australian Grand Prix,90.695,91.20333333,91.617,23,INTERMEDIATE,4,23,5,1,0,15.70786517,18.94213483,78.42134831,1,90.732
LEC,Ferrari,Australian Grand Prix,91.551,91.135,91.4044,24,INTERMEDIATE,4,24,5,1,0,15.70786517,18.94213483,78.42134831,1,90.251
LEC,Ferrari,Australian Grand Prix,90.732,90.99266667,91.1786,25,INTERMEDIATE,4,25,5,1,0,15.70786517,18.94213483,78.42134831,1,90.34
LEC,Ferrari,Australian Grand Prix,90.251,90.84466667,90.8776,26,INTERMEDIATE,4,26,5,1,0,15.70786517,18.94213483,78.42134831,1,90.563
LEC,Ferrari,Australian Grand Prix,90.34,90.441,90.7138,27,INTERMEDIATE,4,27,5,1,0,15.70786517,18.94213483,78.42134831,1,89.723
LEC,Ferrari,Australian Grand Prix,90.563,90.38466667,90.6874,28,INTERMEDIATE,4,28,5,1,0,15.70786517,18.94213483,78.42134831,1,89.492
LEC,Ferrari,Australian Grand Prix,89.723,90.20866667,90.3218,29,INTERMEDIATE,4,29,5,1,0,15.70786517,18.94213483,78.42134831,1,89.367
LEC,Ferrari,Australian Grand Prix,89.492,89.926,90.0738,30,INTERMEDIATE,4,30,5,1,0,15.70786517,18.94213483,78.42134831,1,89.546
LEC,Ferrari,Australian Grand Prix,89.367,89.52733333,89.897,31,INTERMEDIATE,4,31,5,1,0,15.70786517,18.94213483,78.42134831,1,89.337
LEC,Ferrari,Australian Grand Prix,89.546,89.46833333,89.7382,32,INTERMEDIATE,4,32,5,1,0,15.70786517,18.94213483,78.42134831,1,86.831
LEC,Ferrari,Australian Grand Prix,89.337,89.41666667,89.493,9,HARD,5,42,5,1,0,15.70786517,18.94213483,78.42134831,1,85.271
LEC,Ferrari,Australian Grand Prix,86.831,88.57133333,88.9146,10,HARD,5,43,6,1,0,15.70786517,18.94213483,78.42134831,1,96.363
LEC,Ferrari,Australian Grand Prix,85.271,87.14633333,88.0704,11,HARD,5,44,5,12,0,15.70786517,18.94213483,78.42134831,1,91.269
LEC,Ferrari,Australian Grand Prix,96.363,89.48833333,89.4696,12,HARD,5,45,5,21,0,15.70786517,18.94213483,78.42134831,1,96.429
LEC,Ferrari,Australian Grand Prix,91.269,90.96766667,89.8142,13,HARD,5,46,2,1,0,15.70786517,18.94213483,78.42134831,1,96.38
LEC,Ferrari,Australian Grand Prix,96.429,94.687,91.2326,5,INTERMEDIATE,6,52,9,1,0,15.70786517,18.94213483,78.42134831,1,92.731
LEC,Ferrari,Australian Grand Prix,96.38,94.69266667,93.1424,6,INTERMEDIATE,6,53,9,1,0,15.70786517,18.94213483,78.42134831,1,91.082
LEC,Ferrari,Australian Grand Prix,92.731,95.18,94.6344,7,INTERMEDIATE,6,54,8,1,0,15.70786517,18.94213483,78.42134831,1,89.975
LEC,Ferrari,Australian Grand Prix,91.082,93.39766667,93.5782,8,INTERMEDIATE,6,55,8,1,0,15.70786517,18.94213483,78.42134831,1,89.801
LEC,Ferrari,Australian Grand Prix,89.975,91.26266667,93.3194,9,INTERMEDIATE,6,56,8,1,0,15.70786517,18.94213483,78.42134831,1,90.964
NOR,McLaren,Australian Grand Prix,91.778,92.03233333,93.4026,13,INTERMEDIATE,4,13,1,1,0,15.70786517,18.94213483,78.42134831,1,90.795
NOR,McLaren,Australian Grand Prix,91.318,91.76166667,92.4106,14,INTERMEDIATE,4,14,1,1,0,15.70786517,18.94213483,78.42134831,1,90.226
NOR,McLaren,Australian Grand Prix,90.795,91.297,91.642,15,INTERMEDIATE,4,15,1,1,0,15.70786517,18.94213483,78.42134831,1,89.952
NOR,McLaren,Australian Grand Prix,90.226,90.77966667,91.2612,16,INTERMEDIATE,4,16,1,1,0,15.70786517,18.94213483,78.42134831,1,90.264
NOR,McLaren,Australian Grand Prix,89.952,90.32433333,90.8138,17,INTERMEDIATE,4,17,1,1,0,15.70786517,18.94213483,78.42134831,1,90.146
NOR,McLaren,Australian Grand Prix,90.264,90.14733333,90.511,18,INTERMEDIATE,4,18,1,1,0,15.70786517,18.94213483,78.42134831,1,90.551
NOR,McLaren,Australian Grand Prix,90.146,90.12066667,90.2766,19,INTERMEDIATE,4,19,1,1,0,15.70786517,18.94213483,78.42134831,1,90.71
NOR,McLaren,Australian Grand Prix,90.551,90.32033333,90.2278,20,INTERMEDIATE,4,20,1,1,0,15.70786517,18.94213483,78.42134831,1,90.234
NOR,McLaren,Australian Grand Prix,90.71,90.469,90.3246,21,INTERMEDIATE,4,21,1,1,0,15.70786517,18.94213483,78.42134831,1,90.3
NOR,McLaren,Australian Grand Prix,90.234,90.49833333,90.381,22,INTERMEDIATE,4,22,1,1,0,15.70786517,18.94213483,78.42134831,1,89.922
NOR,McLaren,Australian Grand Prix,90.3,90.41466667,90.3882,23,INTERMEDIATE,4,23,1,1,0,15.70786517,18.94213483,78.42134831,1,89.687
NOR,McLaren,Australian Grand Prix,89.922,90.152,90.3434,24,INTERMEDIATE,4,24,1,1,0,15.70786517,18.94213483,78.42134831,1,89.601
NOR,McLaren,Australian Grand Prix,89.687,89.96966667,90.1706,25,INTERMEDIATE,4,25,1,1,0,15.70786517,18.94213483,78.42134831,1,89.16
NOR,McLaren,Australian Grand Prix,89.601,89.73666667,89.9488,26,INTERMEDIATE,4,26,1,1,0,15.70786517,18.94213483,78.42134831,1,89.25
NOR,McLaren,Australian Grand Prix,89.16,89.48266667,89.734,27,INTERMEDIATE,4,27,1,1,0,15.70786517,18.94213483,78.42134831,1,89.097
NOR,McLaren,Australian Grand Prix,89.25,89.337,89.524,28,INTERMEDIATE,4,28,1,1,0,15.70786517,18.94213483,78.42134831,1,88.357
NOR,McLaren,Australian Grand Prix,89.097,89.169,89.359,29,INTERMEDIATE,4,29,1,1,0,15.70786517,18.94213483,78.42134831,1,88.032
NOR,McLaren,Australian Grand Prix,88.357,88.90133333,89.093,30,INTERMEDIATE,4,30,1,1,0,15.70786517,18.94213483,78.42134831,1,87.695
NOR,McLaren,Australian Grand Prix,88.032,88.49533333,88.7792,31,INTERMEDIATE,4,31,1,1,0,15.70786517,18.94213483,78.42134831,1,87.8
NOR,McLaren,Australian Grand Prix,87.695,88.028,88.4862,32,INTERMEDIATE,4,32,1,1,0,15.70786517,18.94213483,78.42134831,1,87.495
NOR,McLaren,Australian Grand Prix,87.8,87.84233333,88.1962,33,INTERMEDIATE,4,33,1,1,0,15.70786517,18.94213483,78.42134831,1,83.797
NOR,McLaren,Australian Grand Prix,87.495,87.66333333,87.8758,9,HARD,5,42,1,1,0,15.70786517,18.94213483,78.42134831,1,82.167
NOR,McLaren,Australian Grand Prix,83.797,86.364,86.9638,10,HARD,5,43,1,1,0,15.70786517,18.94213483,78.42134831,1,91.567
NOR,McLaren,Australian Grand Prix,82.167,84.48633333,85.7908,2,INTERMEDIATE,6,46,3,1,0,15.70786517,18.94213483,78.42134831,1,93.198
NOR,McLaren,Australian Grand Prix,91.567,85.84366667,86.5652,8,INTERMEDIATE,6,52,1,1,0,15.70786517,18.94213483,78.42134831,1,90.482
NOR,McLaren,Australian Grand Prix,93.198,88.97733333,87.6448,9,INTERMEDIATE,6,53,1,1,0,15.70786517,18.94213483,78.42134831,1,89.428
NOR,McLaren,Australian Grand Prix,90.482,91.749,88.2422,10,INTERMEDIATE,6,54,1,1,0,15.70786517,18.94213483,78.42134831,1,89.195
NOR,McLaren,Australian Grand Prix,89.428,91.036,89.3684,11,INTERMEDIATE,6,55,1,1,0,15.70786517,18.94213483,78.42134831,1,87.996
NOR,McLaren,Australian Grand Prix,89.195,89.70166667,90.774,12,INTERMEDIATE,6,56,1,1,0,15.70786517,18.94213483,78.42134831,1,87.126
OCO,Haas F1 Team,Australian Grand Prix,94.577,95.58233333,97.0636,9,INTERMEDIATE,4,13,15,1,0,15.70786517,18.94213483,78.42134831,1,93.526
OCO,Haas F1 Team,Australian Grand Prix,93.936,94.73633333,95.7464,10,INTERMEDIATE,4,14,15,1,0,15.70786517,18.94213483,78.42134831,1,93.703
OCO,Haas F1 Team,Australian Grand Prix,93.526,94.013,94.8418,11,INTERMEDIATE,4,15,15,1,0,15.70786517,18.94213483,78.42134831,1,93.951
OCO,Haas F1 Team,Australian Grand Prix,93.703,93.72166667,94.2876,12,INTERMEDIATE,4,16,15,1,0,15.70786517,18.94213483,78.42134831,1,94.737
OCO,Haas F1 Team,Australian Grand Prix,93.951,93.72666667,93.9386,13,INTERMEDIATE,4,17,15,1,0,15.70786517,18.94213483,78.42134831,1,95.309
OCO,Haas F1 Team,Australian Grand Prix,94.737,94.13033333,93.9706,14,INTERMEDIATE,4,18,15,1,0,15.70786517,18.94213483,78.42134831,1,96.266
OCO,Haas F1 Team,Australian Grand Prix,95.309,94.66566667,94.2452,15,INTERMEDIATE,4,19,16,1,0,15.70786517,18.94213483,78.42134831,1,94.392
OCO,Haas F1 Team,Australian Grand Prix,96.266,95.43733333,94.7932,16,INTERMEDIATE,4,20,16,1,0,15.70786517,18.94213483,78.42134831,1,93.391
OCO,Haas F1 Team,Australian Grand Prix,94.392,95.32233333,94.931,17,INTERMEDIATE,4,21,16,1,0,15.70786517,18.94213483,78.42134831,1,93.533
OCO,Haas F1 Team,Australian Grand Prix,93.391,94.683,94.819,18,INTERMEDIATE,4,22,16,1,0,15.70786517,18.94213483,78.42134831,1,93.338
OCO,Haas F1 Team,Australian Grand Prix,93.533,93.772,94.5782,19,INTERMEDIATE,4,23,16,1,0,15.70786517,18.94213483,78.42134831,1,93.048
OCO,Haas F1 Team,Australian Grand Prix,93.338,93.42066667,94.184,20,INTERMEDIATE,4,24,16,1,0,15.70786517,18.94213483,78.42134831,1,92.538
OCO,Haas F1 Team,Australian Grand Prix,93.048,93.30633333,93.5404,21,INTERMEDIATE,4,25,16,1,0,15.70786517,18.94213483,78.42134831,1,92.54
OCO,Haas F1 Team,Australian Grand Prix,92.538,92.97466667,93.1696,22,INTERMEDIATE,4,26,16,1,0,15.70786517,18.94213483,78.42134831,1,92.302
OCO,Haas F1 Team,Australian Grand Prix,92.54,92.70866667,92.9994,23,INTERMEDIATE,4,27,16,1,0,15.70786517,18.94213483,78.42134831,1,92.21
OCO,Haas F1 Team,Australian Grand Prix,92.302,92.46,92.7532,24,INTERMEDIATE,4,28,16,1,0,15.70786517,18.94213483,78.42134831,1,93.743
OCO,Haas F1 Team,Australian Grand Prix,92.21,92.35066667,92.5276,25,INTERMEDIATE,4,29,16,1,0,15.70786517,18.94213483,78.42134831,1,91.501
OCO,Haas F1 Team,Australian Grand Prix,93.743,92.75166667,92.6666,26,INTERMEDIATE,4,30,16,1,0,15.70786517,18.94213483,78.42134831,1,91.624
OCO,Haas F1 Team,Australian Grand Prix,91.501,92.48466667,92.4592,27,INTERMEDIATE,4,31,16,1,0,15.70786517,18.94213483,78.42134831,1,91.155
OCO,Haas F1 Team,Australian Grand Prix,91.624,92.28933333,92.276,28,INTERMEDIATE,4,32,16,12,0,15.70786517,18.94213483,78.42134831,1,86.764
OCO,Haas F1 Team,Australian Grand Prix,91.155,91.42666667,92.0466,3,MEDIUM,5,42,15,1,0,15.70786517,18.94213483,78.42134831,1,88.505
OCO,Haas F1 Team,Australian Grand Prix,86.764,89.84766667,90.9574,4,MEDIUM,5,43,15,1,0,15.70786517,18.94213483,78.42134831,1,93.574
OCO,Haas F1 Team,Australian Grand Prix,88.505,88.808,89.9098,5,MEDIUM,5,44,14,12,0,15.70786517,18.94213483,78.42134831,1,96.259
OCO,Haas F1 Team,Australian Grand Prix,93.574,89.61433333,90.3244,6,MEDIUM,5,45,14,21,0,15.70786517,18.94213483,78.42134831,1,98.747
OCO,Haas F1 Team,Australian Grand Prix,96.259,92.77933333,91.2514,6,INTERMEDIATE,6,52,13,1,0,15.70786517,18.94213483,78.42134831,1,94.582
OCO,Haas F1 Team,Australian Grand Prix,98.747,96.19333333,92.7698,7,INTERMEDIATE,6,53,13,1,0,15.70786517,18.94213483,78.42134831,1,93.152
OCO,Haas F1 Team,Australian Grand Prix,94.582,96.52933333,94.3334,8,INTERMEDIATE,6,54,13,1,0,15.70786517,18.94213483,78.42134831,1,92.26
OCO,Haas F1 Team,Australian Grand Prix,93.152,95.49366667,95.2628,9,INTERMEDIATE,6,55,13,1,0,15.70786517,18.94213483,78.42134831,1,91.913
OCO,Haas F1 Team,Australian Grand Prix,92.26,93.33133333,95,10,INTERMEDIATE,6,56,13,1,0,15.70786517,18.94213483,78.42134831,1,90.924
PIA,McLaren,Australian Grand Prix,91.29,91.97366667,93.55,13,INTERMEDIATE,4,13,3,1,0,15.70786517,18.94213483,78.42134831,1,90.555
PIA,McLaren,Australian Grand Prix,91.377,91.542,92.3752,14,INTERMEDIATE,4,14,3,1,0,15.70786517,18.94213483,78.42134831,1,90.343
PIA,McLaren,Australian Grand Prix,90.555,91.074,91.5706,15,INTERMEDIATE,4,15,3,1,0,15.70786517,18.94213483,78.42134831,1,90.722
PIA,McLaren,Australian Grand Prix,90.343,90.75833333,91.1048,16,INTERMEDIATE,4,16,3,1,0,15.70786517,18.94213483,78.42134831,1,90.696
PIA,McLaren,Australian Grand Prix,90.722,90.54,90.8574,17,INTERMEDIATE,4,17,2,1,0,15.70786517,18.94213483,78.42134831,1,90.143
PIA,McLaren,Australian Grand Prix,90.696,90.587,90.7386,18,INTERMEDIATE,4,18,2,1,0,15.70786517,18.94213483,78.42134831,1,90.816
PIA,McLaren,Australian Grand Prix,90.143,90.52033333,90.4918,19,INTERMEDIATE,4,19,2,1,0,15.70786517,18.94213483,78.42134831,1,90.159
PIA,McLaren,Australian Grand Prix,90.816,90.55166667,90.544,20,INTERMEDIATE,4,20,2,1,0,15.70786517,18.94213483,78.42134831,1,89.727
PIA,McLaren,Australian Grand Prix,90.159,90.37266667,90.5072,21,INTERMEDIATE,4,21,2,1,0,15.70786517,18.94213483,78.42134831,1,90.214
PIA,McLaren,Australian Grand Prix,89.727,90.234,90.3082,22,INTERMEDIATE,4,22,2,1,0,15.70786517,18.94213483,78.42134831,1,89.739
PIA,McLaren,Australian Grand Prix,90.214,90.03333333,90.2118,23,INTERMEDIATE,4,23,2,1,0,15.70786517,18.94213483,78.42134831,1,89.626
PIA,McLaren,Australian Grand Prix,89.739,89.89333333,90.131,24,INTERMEDIATE,4,24,2,1,0,15.70786517,18.94213483,78.42134831,1,89.295
PIA,McLaren,Australian Grand Prix,89.626,89.85966667,89.893,25,INTERMEDIATE,4,25,2,1,0,15.70786517,18.94213483,78.42134831,1,89.133
PIA,McLaren,Australian Grand Prix,89.295,89.55333333,89.7202,26,INTERMEDIATE,4,26,2,1,0,15.70786517,18.94213483,78.42134831,1,89.037
PIA,McLaren,Australian Grand Prix,89.133,89.35133333,89.6014,27,INTERMEDIATE,4,27,2,1,0,15.70786517,18.94213483,78.42134831,1,88.629
PIA,McLaren,Australian Grand Prix,89.037,89.155,89.366,28,INTERMEDIATE,4,28,2,1,0,15.70786517,18.94213483,78.42134831,1,88.188
